number;incident_state;active;reassignment_count;reopen_count;sys_mod_count;made_sla;opened_at;impact;urgency;priority;knowledge;resolved_at;closed_at
INC0006948;Closed;false;6;0;11;false;14/3/2016 22:25;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 08:08;28/03/2016 08:59
INC0006949;Closed;false;1;0;6;false;14/3/2016 22:40;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 16:23;26/03/2016 16:59
INC0006950;Closed;false;1;0;3;false;14/3/2016 23:06;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 16:03;24/03/2016 19:00
INC0006951;Closed;false;0;0;13;false;14/3/2016 23:19;2 - Medium;2 - Medium;3 - Moderate;false;08/04/2016 14:40;13/04/2016 14:59
INC0006952;Closed;false;1;0;5;false;14/3/2016 23:20;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 01:00;24/03/2016 19:00
INC0006957;Closed;false;1;0;7;false;15/3/2016 00:48;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 16:54;24/03/2016 19:00
INC0006958;Closed;false;0;0;2;false;15/3/2016 01:14;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 02:18;24/03/2016 19:00
INC0006959;Closed;false;12;0;26;false;15/3/2016 01:22;2 - Medium;1 - High;2 - High;false;30/03/2016 15:40;04/04/2016 15:59
INC0006962;Closed;false;0;0;3;false;15/3/2016 04:13;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 04:20;24/03/2016 19:00
INC0006963;Closed;false;0;0;1;false;15/3/2016 04:34;2 - Medium;2 - Medium;3 - Moderate;true;;24/03/2016 19:00
INC0006965;Closed;false;1;0;7;false;15/3/2016 06:05;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 16:45;24/03/2016 19:00
INC0006968;Closed;false;1;0;6;false;15/3/2016 06:22;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:09;24/03/2016 19:00
INC0006969;Closed;false;0;0;3;false;15/3/2016 06:22;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 06:30;24/03/2016 19:00
INC0006970;Closed;false;0;0;4;false;15/3/2016 06:49;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 06:50;24/03/2016 19:00
INC0006971;Closed;false;0;0;3;false;15/3/2016 06:50;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 06:52;24/03/2016 19:00
INC0006972;Closed;false;1;0;6;false;15/3/2016 06:55;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 10:59;24/03/2016 19:00
INC0006973;Closed;false;0;0;3;false;15/3/2016 06:55;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 06:56;24/03/2016 19:00
INC0006974;Closed;false;0;0;5;false;15/3/2016 07:02;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 07:04;24/03/2016 19:00
INC0006975;Closed;false;2;0;5;false;15/3/2016 07:13;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 11:08;24/03/2016 19:00
INC0006976;Closed;false;1;0;5;false;15/3/2016 07:17;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 14:55;24/03/2016 19:00
INC0006977;Closed;false;3;0;9;false;15/3/2016 07:32;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 15:04;24/03/2016 19:00
INC0006978;Closed;false;1;0;8;false;15/3/2016 07:35;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:03;24/03/2016 19:00
INC0006979;Closed;false;0;0;1;false;15/3/2016 07:39;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0006980;Closed;false;1;0;5;false;15/3/2016 07:41;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 09:44;24/03/2016 19:00
INC0006981;Closed;false;0;0;2;true;15/3/2016 07:42;3 - Low;3 - Low;4 - Low;false;15/03/2016 07:52;24/03/2016 19:00
INC0006982;Closed;false;2;0;8;false;15/3/2016 07:44;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 14:26;28/03/2016 14:59
INC0006983;Closed;false;1;0;11;false;15/3/2016 07:49;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 13:12;26/03/2016 13:59
INC0006986;Closed;false;0;0;4;false;15/3/2016 07:51;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 08:00;24/03/2016 19:00
INC0006988;Closed;false;1;0;5;true;15/3/2016 07:53;3 - Low;3 - Low;4 - Low;false;17/03/2016 10:52;24/03/2016 19:00
INC0006989;Closed;false;7;0;21;false;15/3/2016 07:55;2 - Medium;2 - Medium;3 - Moderate;false;18/04/2016 11:07;23/04/2016 11:10
INC0006990;Closed;false;4;0;9;false;15/3/2016 07:57;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 10:51;24/03/2016 19:00
INC0006992;Closed;false;7;0;21;false;15/3/2016 08:04;2 - Medium;2 - Medium;3 - Moderate;false;26/03/2016 12:23;31/03/2016 12:59
INC0006993;Closed;false;1;0;7;false;15/3/2016 08:05;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 08:36;24/03/2016 19:00
INC0006994;Closed;false;1;0;4;false;15/3/2016 08:11;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 12:02;24/03/2016 19:00
INC0006995;Closed;false;1;0;3;false;15/3/2016 08:11;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:42;24/03/2016 19:00
INC0006996;Closed;false;1;0;8;false;15/3/2016 08:12;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 14:48;28/03/2016 14:59
INC0006997;Closed;false;7;0;13;false;15/3/2016 08:16;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 13:15;26/03/2016 13:59
INC0006998;Closed;false;1;0;10;true;15/3/2016 08:17;3 - Low;3 - Low;4 - Low;false;28/03/2016 20:04;02/04/2016 20:59
INC0006999;Closed;false;1;0;3;false;15/3/2016 08:18;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:13;24/03/2016 19:00
INC0007000;Closed;false;1;0;8;false;15/3/2016 08:18;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 09:04;24/03/2016 19:00
INC0007001;Closed;false;0;0;6;false;15/3/2016 08:20;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:47;24/03/2016 19:00
INC0007002;Closed;false;0;0;2;false;15/3/2016 08:21;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 14:21;24/03/2016 19:00
INC0007003;Closed;false;0;0;3;false;15/3/2016 08:21;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:58;24/03/2016 19:00
INC0007004;Closed;false;0;0;10;true;15/3/2016 08:21;3 - Low;2 - Medium;4 - Low;false;28/03/2016 13:00;02/04/2016 13:59
INC0007005;Closed;false;1;0;9;false;15/3/2016 08:22;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 17:43;24/03/2016 19:00
INC0007006;Closed;false;0;0;2;false;15/3/2016 08:23;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 08:26;24/03/2016 19:00
INC0007007;Closed;false;0;0;1;false;15/3/2016 08:24;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0007008;Closed;false;1;0;9;false;15/3/2016 08:24;1 - High;1 - High;1 - Critical;false;15/03/2016 11:58;20/03/2016 12:01
INC0007009;Closed;false;0;0;3;false;15/3/2016 08:25;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 08:35;24/03/2016 19:00
INC0007010;Closed;false;2;0;17;false;15/3/2016 08:27;2 - Medium;2 - Medium;3 - Moderate;false;18/04/2016 09:57;23/04/2016 10:07
INC0007011;Closed;false;0;0;5;false;15/3/2016 08:28;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 13:38;24/03/2016 19:00
INC0007012;Closed;false;1;0;6;true;15/3/2016 08:29;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:00;22/03/2016 12:01
INC0007015;Closed;false;0;0;3;false;15/3/2016 08:30;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 09:35;24/03/2016 19:00
INC0007016;Closed;false;0;1;9;false;15/3/2016 08:30;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 17:15;26/03/2016 17:59
INC0007018;Closed;false;1;0;5;false;15/3/2016 08:32;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:22;24/03/2016 19:00
INC0007019;Closed;false;1;0;5;false;15/3/2016 08:32;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:34;24/03/2016 19:00
INC0007020;Closed;false;0;0;3;false;15/3/2016 08:33;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 08:47;24/03/2016 19:00
INC0007021;Closed;false;4;0;10;false;15/3/2016 08:33;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 06:04;27/03/2016 06:59
INC0007022;Closed;false;8;0;20;false;15/3/2016 08:34;2 - Medium;2 - Medium;3 - Moderate;false;30/03/2016 16:25;04/04/2016 16:59
INC0007024;Closed;false;0;0;11;false;15/3/2016 08:35;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 11:52;06/04/2016 11:59
INC0007025;Closed;false;0;0;7;false;15/3/2016 08:36;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 12:03;24/03/2016 19:00
INC0007026;Closed;false;0;0;6;false;15/3/2016 08:37;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 10:32;24/03/2016 19:00
INC0007027;Closed;false;1;0;7;false;15/3/2016 08:38;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 15:09;24/03/2016 19:00
INC0007028;Closed;false;0;0;8;true;15/3/2016 08:38;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:48;20/03/2016 11:01
INC0007029;Closed;false;1;0;6;false;15/3/2016 08:39;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 14:31;24/03/2016 19:00
INC0007030;Closed;false;0;0;3;false;15/3/2016 08:41;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 06:58;24/03/2016 19:00
INC0007031;Closed;false;0;0;3;false;15/3/2016 08:42;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:57;24/03/2016 19:00
INC0007034;Closed;false;1;0;5;false;15/3/2016 08:43;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:14;24/03/2016 19:00
INC0007035;Closed;false;1;0;7;false;15/3/2016 08:44;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 06:38;27/03/2016 06:59
INC0007037;Closed;false;0;1;9;false;15/3/2016 08:44;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 12:55;24/03/2016 19:00
INC0007040;Closed;false;3;0;9;false;15/3/2016 08:46;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 14:34;26/03/2016 14:59
INC0007042;Closed;false;0;0;4;true;15/3/2016 08:46;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:18;20/03/2016 11:01
INC0007043;Closed;false;0;0;7;false;15/3/2016 08:47;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 07:30;27/03/2016 07:59
INC0007045;Closed;false;1;0;5;false;15/3/2016 08:50;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 16:07;24/03/2016 19:00
INC0007046;Closed;false;0;0;2;true;15/3/2016 08:51;3 - Low;3 - Low;4 - Low;false;15/03/2016 08:58;24/03/2016 19:00
INC0007047;Closed;false;6;0;11;false;15/3/2016 08:52;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 15:10;24/03/2016 19:00
INC0007048;Closed;false;2;0;5;false;15/3/2016 08:54;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 15:58;24/03/2016 19:00
INC0007049;Closed;false;1;0;3;false;15/3/2016 08:55;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 15:47;24/03/2016 19:00
INC0007050;Closed;false;0;0;4;false;15/3/2016 08:56;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:51;24/03/2016 19:00
INC0007051;Closed;false;0;0;2;false;15/3/2016 08:58;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 15:08;24/03/2016 19:00
INC0007052;Closed;false;1;0;5;false;15/3/2016 08:58;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 12:46;27/03/2016 12:59
INC0007053;Closed;false;1;0;4;true;15/3/2016 08:58;3 - Low;3 - Low;4 - Low;false;17/03/2016 11:26;24/03/2016 19:00
INC0007054;Closed;false;0;0;1;false;15/3/2016 08:59;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0007055;Closed;false;1;0;4;false;15/3/2016 08:59;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:35;24/03/2016 19:00
INC0007056;Closed;false;1;0;4;false;15/3/2016 08:59;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:47;24/03/2016 19:00
INC0007058;Closed;false;2;0;4;true;15/3/2016 09:02;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:22;20/03/2016 11:01
INC0007059;Closed;false;0;0;2;false;15/3/2016 09:03;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:18;24/03/2016 19:00
INC0007062;Closed;false;1;0;5;false;15/3/2016 09:05;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 01:51;24/03/2016 19:00
INC0007063;Closed;false;4;0;8;false;15/3/2016 09:05;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 16:16;24/03/2016 19:00
INC0007064;Closed;false;1;0;3;false;15/3/2016 09:06;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:12;24/03/2016 19:00
INC0007066;Closed;false;2;0;15;false;15/3/2016 09:08;2 - Medium;2 - Medium;3 - Moderate;false;11/04/2016 16:09;16/04/2016 16:10
INC0007067;Closed;false;4;2;15;false;15/3/2016 09:11;2 - Medium;2 - Medium;3 - Moderate;false;28/03/2016 15:53;02/04/2016 15:59
INC0007068;Closed;false;1;0;5;false;15/3/2016 09:13;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 16:14;24/03/2016 19:00
INC0007069;Closed;false;0;0;5;false;15/3/2016 09:13;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 09:25;24/03/2016 19:00
INC0007070;Closed;false;1;0;6;false;15/3/2016 09:13;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:30;24/03/2016 19:00
INC0007071;Closed;false;0;0;1;false;15/3/2016 09:14;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0007072;Closed;false;0;0;1;false;15/3/2016 09:15;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:00
INC0007074;Closed;false;3;0;7;false;15/3/2016 09:18;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 13:29;24/03/2016 19:00
INC0007075;Closed;false;1;0;6;false;15/3/2016 09:19;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:55;24/03/2016 19:00
INC0007076;Closed;false;0;0;3;false;15/3/2016 09:19;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:27;24/03/2016 19:00
INC0007077;Closed;false;0;0;4;false;15/3/2016 09:20;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:27;24/03/2016 19:00
INC0007078;Closed;false;0;0;1;false;15/3/2016 09:20;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:27;23/05/2016 11:07
INC0007080;Closed;false;1;0;15;false;15/3/2016 09:21;1 - High;1 - High;1 - Critical;false;22/03/2016 15:27;27/03/2016 15:59
INC0007081;Closed;false;0;0;3;false;15/3/2016 09:21;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:51;24/03/2016 19:00
INC0007082;Closed;false;3;1;18;false;15/3/2016 09:22;2 - Medium;2 - Medium;3 - Moderate;false;24/03/2016 09:54;29/03/2016 09:59
INC0007084;Closed;false;1;0;3;false;15/3/2016 09:23;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 14:03;24/03/2016 19:00
INC0007086;Closed;false;0;0;2;false;15/3/2016 09:25;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:27;24/03/2016 19:00
INC0007087;Closed;false;0;0;3;false;15/3/2016 09:27;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:59;24/03/2016 19:00
INC0007088;Closed;false;0;0;2;false;15/3/2016 09:27;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:53;24/03/2016 19:00
INC0007089;Closed;false;1;0;9;false;15/3/2016 09:27;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 14:06;28/03/2016 14:59
INC0007090;Closed;false;5;0;18;false;15/3/2016 09:27;2 - Medium;2 - Medium;3 - Moderate;false;28/03/2016 10:06;02/04/2016 10:59
INC0007091;Closed;false;0;0;2;false;15/3/2016 09:28;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:33;24/03/2016 19:00
INC0007093;Closed;false;3;0;9;true;15/3/2016 09:32;3 - Low;3 - Low;4 - Low;false;29/03/2016 17:05;03/04/2016 17:59
INC0007095;Closed;false;0;0;1;false;15/3/2016 09:36;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:01
INC0007097;Closed;false;0;0;9;false;15/3/2016 09:38;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 17:38;06/04/2016 17:59
INC0007098;Closed;false;7;0;28;false;15/3/2016 09:38;2 - Medium;2 - Medium;3 - Moderate;false;28/03/2016 08:23;02/04/2016 08:59
INC0007099;Closed;false;5;0;15;true;15/3/2016 09:38;3 - Low;2 - Medium;4 - Low;false;23/03/2016 14:44;28/03/2016 14:59
INC0007100;Closed;false;1;0;5;false;15/3/2016 09:40;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 12:47;27/03/2016 12:59
INC0007101;Closed;false;0;0;1;false;15/3/2016 09:41;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:01
INC0007102;Closed;false;0;0;2;false;15/3/2016 09:43;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:25;24/03/2016 19:01
INC0007103;Closed;false;0;0;3;false;15/3/2016 09:44;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:51;24/03/2016 19:01
INC0007104;Closed;false;1;0;8;false;15/3/2016 09:44;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 09:21;27/03/2016 09:59
INC0007105;Closed;false;1;0;4;false;15/3/2016 09:44;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 21:43;24/03/2016 19:01
INC0007106;Closed;false;1;0;7;false;15/3/2016 09:48;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 13:26;26/03/2016 13:59
INC0007107;Closed;false;0;0;1;false;15/3/2016 09:48;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:01
INC0007108;Closed;false;4;0;8;false;15/3/2016 09:53;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 09:26;24/03/2016 19:01
INC0007111;Closed;false;0;0;1;false;15/3/2016 09:55;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 09:57;24/03/2016 19:01
INC0007113;Closed;false;1;0;4;false;15/3/2016 09:57;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:38;24/03/2016 19:01
INC0007114;Closed;false;1;0;7;false;15/3/2016 09:57;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 11:56;24/03/2016 19:01
INC0007115;Closed;false;2;0;9;false;15/3/2016 09:57;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 09:51;27/03/2016 09:59
INC0007116;Closed;false;2;0;7;true;15/3/2016 09:59;3 - Low;3 - Low;4 - Low;false;22/03/2016 18:03;27/03/2016 18:59
INC0007117;Closed;false;1;0;7;false;15/3/2016 10:00;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 16:36;24/03/2016 19:01
INC0007118;Closed;false;2;0;6;false;15/3/2016 10:00;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 10:29;24/03/2016 19:01
INC0007119;Closed;false;1;0;5;false;15/3/2016 10:00;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 12:08;24/03/2016 19:01
INC0007120;Closed;false;0;0;3;false;15/3/2016 10:01;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:10;24/03/2016 19:01
INC0007124;Closed;false;0;0;1;false;15/3/2016 10:03;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:04;24/03/2016 19:01
INC0007125;Closed;false;1;0;4;false;15/3/2016 10:03;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 12:12;24/03/2016 19:01
INC0007126;Closed;false;3;0;8;false;15/3/2016 10:07;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 14:27;24/03/2016 19:01
INC0007127;Closed;false;1;0;4;false;15/3/2016 10:07;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 16:07;24/03/2016 19:01
INC0007128;Closed;false;0;0;2;false;15/3/2016 10:08;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:36;24/03/2016 19:01
INC0007129;Closed;false;1;0;4;false;15/3/2016 10:09;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 14:02;24/03/2016 19:01
INC0007130;Closed;false;3;0;5;false;15/3/2016 10:09;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 16:21;24/03/2016 19:01
INC0007131;Closed;false;0;0;4;false;15/3/2016 10:11;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:20;24/03/2016 19:01
INC0007132;Closed;false;0;0;4;false;15/3/2016 10:12;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 12:19;24/03/2016 19:01
INC0007133;Closed;false;2;0;6;false;15/3/2016 10:12;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 16:35;24/03/2016 19:01
INC0007134;Closed;false;1;0;5;false;15/3/2016 10:12;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 12:50;27/03/2016 12:59
INC0007135;Closed;false;3;0;10;false;15/3/2016 10:12;2 - Medium;2 - Medium;3 - Moderate;false;18/03/2016 09:34;24/03/2016 19:01
INC0007136;Closed;false;0;0;1;false;15/3/2016 10:13;2 - Medium;2 - Medium;3 - Moderate;false;;24/03/2016 19:01
INC0007137;Closed;false;2;0;58;false;15/3/2016 10:13;3 - Low;3 - Low;4 - Low;false;11/07/2016 09:09;16/07/2016 09:10
INC0007138;Closed;false;0;0;1;false;15/3/2016 10:14;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:16;24/03/2016 19:01
INC0007140;Closed;false;0;0;21;false;15/3/2016 10:20;2 - Medium;2 - Medium;3 - Moderate;false;28/04/2016 10:16;03/05/2016 16:07
INC0007141;Closed;false;2;0;6;false;15/3/2016 10:20;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 10:26;24/03/2016 19:01
INC0007143;Closed;false;1;0;6;false;15/3/2016 10:20;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 09:16;28/03/2016 09:59
INC0007145;Closed;false;0;0;1;false;15/3/2016 10:23;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:25;23/05/2016 11:07
INC0007148;Closed;false;3;0;13;false;15/3/2016 10:24;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 15:01;28/03/2016 15:59
INC0007149;Closed;false;0;0;4;false;15/3/2016 10:24;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 10:25;24/03/2016 19:01
INC0007150;Closed;false;2;0;8;false;15/3/2016 10:26;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 13:46;28/03/2016 13:59
INC0007152;Closed;false;0;0;2;true;15/3/2016 10:30;3 - Low;3 - Low;4 - Low;false;15/03/2016 10:39;24/03/2016 19:01
INC0007153;Closed;false;1;0;4;false;15/3/2016 10:32;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:56;24/03/2016 19:01
INC0007154;Closed;false;0;0;2;false;15/3/2016 10:33;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:59;24/03/2016 19:01
INC0007155;Closed;false;4;0;10;false;15/3/2016 10:33;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 09:34;27/03/2016 09:59
INC0007156;Closed;false;0;0;4;false;15/3/2016 10:36;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 15:37;28/03/2016 15:59
INC0007157;Closed;false;0;0;4;false;15/3/2016 10:36;1 - High;1 - High;1 - Critical;false;15/03/2016 12:11;24/03/2016 19:01
INC0007159;Closed;false;6;0;14;false;15/3/2016 10:40;2 - Medium;2 - Medium;3 - Moderate;false;30/03/2016 10:21;04/04/2016 10:59
INC0007160;Closed;false;1;0;9;false;15/3/2016 10:40;2 - Medium;2 - Medium;3 - Moderate;false;29/03/2016 16:17;03/04/2016 16:59
INC0007162;Closed;false;0;0;3;false;15/3/2016 10:41;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 14:21;24/03/2016 19:01
INC0007163;Closed;false;2;0;6;false;15/3/2016 10:41;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 10:16;27/03/2016 10:59
INC0007164;Closed;false;1;0;5;false;15/3/2016 10:45;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:21;24/03/2016 19:01
INC0007165;Closed;false;1;0;16;false;15/3/2016 10:46;2 - Medium;2 - Medium;3 - Moderate;false;18/04/2016 15:28;23/04/2016 16:07
INC0007169;Closed;false;0;0;5;false;15/3/2016 10:48;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 09:30;24/03/2016 19:01
INC0007170;Closed;false;2;0;6;false;15/3/2016 10:49;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 07:57;26/03/2016 07:59
INC0007171;Closed;false;4;0;18;false;15/3/2016 10:49;2 - Medium;2 - Medium;3 - Moderate;false;30/03/2016 15:17;04/04/2016 15:59
INC0007173;Closed;false;0;0;5;false;15/3/2016 10:52;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 15:27;24/03/2016 19:01
INC0007174;Closed;false;4;0;9;false;15/3/2016 10:53;2 - Medium;2 - Medium;3 - Moderate;false;21/03/2016 14:57;26/03/2016 14:59
INC0007175;Closed;false;3;0;10;false;15/3/2016 10:53;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 10:17;24/03/2016 19:01
INC0007176;Closed;false;1;0;28;false;15/3/2016 10:54;2 - Medium;2 - Medium;3 - Moderate;false;23/05/2016 08:33;28/05/2016 09:07
INC0007178;Closed;false;3;0;7;false;15/3/2016 10:56;2 - Medium;2 - Medium;3 - Moderate;false;17/03/2016 14:23;24/03/2016 19:01
INC0007179;Closed;false;1;0;5;false;15/3/2016 10:57;2 - Medium;2 - Medium;3 - Moderate;false;22/03/2016 11:47;27/03/2016 11:59
INC0007183;Closed;false;0;0;2;false;15/3/2016 11:00;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 16:11;24/03/2016 19:01
INC0007184;Closed;false;2;0;6;false;15/3/2016 11:00;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 14:20;24/03/2016 19:01
INC0007185;Closed;false;2;0;6;false;15/3/2016 11:02;2 - Medium;2 - Medium;3 - Moderate;false;16/03/2016 15:41;24/03/2016 19:01
INC0007186;Closed;false;0;0;3;false;15/3/2016 11:03;2 - Medium;2 - Medium;3 - Moderate;false;15/03/2016 11:42;24/03/2016 19:01
INC0007187;Closed;false;1;0;11;false;15/3/2016 11:03;2 - Medium;2 - Medium;3 - Moderate;false;23/03/2016 14:46;28/03/2016 14:59
